x1,x2,coord1,coord2,y
-0.375,1.0509868421052628,-1.7148160424389376,-1.7148160424389376,3.698118466667965
-0.37255781499202556,1.0583133971291865,-1.7148160424389376,-1.680173294106838,3.681973244586404
-0.3701156299840511,1.0656399521531101,-1.7148160424389376,-1.6455305457747382,3.979316679383122
-0.3700657894736843,1.0729665071770336,-1.7148160424389376,-1.6108877974426383,3.1922207271760987
-0.3700657894736843,1.080293062200957,-1.7148160424389376,-1.5762450491105386,3.8100201874123565
-0.3700657894736843,1.0829346092503986,-1.7148160424389376,-1.541602300778439,3.4644254795947154
-0.3700657894736843,1.085376794258373,-1.7148160424389376,-1.5069595524463393,4.670493277990434
-0.3746511164274322,1.0878189792663475,-1.7148160424389376,-1.4723168041142394,2.6576322961072743
-0.3795354864433811,1.090261164274322,-1.7148160424389376,-1.4376740557821397,3.6636970543883596
-0.3709629186602871,1.0949461722488039,-1.7148160424389376,-1.40303130745004,4.741854086736986
-0.3611941786283892,1.099830542264753,-1.7148160424389376,-1.36838855911794,2.488613533168256
-0.3514254385964912,1.1025219298245617,-1.7148160424389376,-1.3337458107858404,4.003877751485276
-0.34165669856459324,1.1049641148325362,-1.7148160424389376,-1.2991030624537407,4.127543129009075
-0.3318879585326953,1.10097687400319,-1.7148160424389376,-1.2644603141216408,4.158820626842149
-0.32211921850079744,1.096092503987241,-1.7148160424389376,-1.2298175657895412,2.8147933875402344
-0.3186303827751197,1.0912081339712918,-1.7148160424389376,-1.1951748174574415,4.051917189250395
-0.31618819776714524,1.0863237639553427,-1.7148160424389376,-1.1605320691253416,3.9824662874127785
-0.3157894736842106,1.0834828548644337,-1.7148160424389376,-1.1258893207932419,2.9484436256452975
-0.3157894736842106,1.0810406698564594,-1.7148160424389376,-1.0912465724611422,4.307381688461346
-0.31977671451355666,1.080592105263158,-1.7148160424389376,-1.0566038241290423,3.341291594211349
-0.32466108452950554,1.080592105263158,-1.7148160424389376,-1.0219610757969426,3.9584702267682923
-0.31788277511961716,1.0864234449760766,-1.7148160424389376,-0.9873183274648429,3.651051975955447
-0.30811403508771934,1.09375,-1.7148160424389376,-0.9526755791327431,3.3169663329655314
-0.31728468899521534,1.1010765550239234,-1.7148160424389376,-0.9180328308006434,3.2951965543058317
-0.3319377990430622,1.1084031100478469,-1.7148160424389376,-0.8833900824685437,3.03464582605627
-0.34659090909090917,1.1120414673046253,-1.7148160424389376,-0.8487473341364439,3.0779873683527548
-0.36124401913875615,1.1144836523125998,-1.7148160424389376,-0.8141045858043442,3.0681358072121294
