x1,x2,coord1,coord2,y
0.9505742634715517,0.25232973386018953,-1.7148160424389376,-1.7148160424389376,5.017524518460347
1.3418657086648778,-0.14476320638454632,-1.7148160424389376,-1.680173294106838,5.256045956365542
0.6846750263023127,-0.8316959721814496,-1.7148160424389376,-1.6455305457747382,2.3188878060262863
0.5506474468989966,-0.2601994521145805,-1.7148160424389376,-1.6108877974426383,3.5015008604348403
-0.2555050044679268,0.19028192255334098,-1.7148160424389376,-1.5762450491105386,3.8971469775191347
-0.43168223856066845,-1.0841023827779823,-1.7148160424389376,-1.541602300778439,1.9984560947491203
1.3071807978445071,1.1236914107592866,-1.7148160424389376,-1.5069595524463393,6.000127812493956
-0.7217862439046936,-0.5088141132850512,-1.7148160424389376,-1.4723168041142394,2.6191136389060286
1.3409820116275224,1.3794669038022844,-1.7148160424389376,-1.4376740557821397,6.151072880566371
0.5425959198249868,0.8475876975457908,-1.7148160424389376,-1.40303130745004,4.9514180798331155
1.3628469627432551,0.19344969984083837,-1.7148160424389376,-1.36838855911794,4.91429527502256
-1.3998959255011834,1.1205219852563921,-1.7148160424389376,-1.3337458107858404,4.775810845937747
-0.26128552506756986,-0.689686827203999,-1.7148160424389376,-1.2991030624537407,0.855925299914738
-1.161324698124779,-0.6520641628267838,-1.7148160424389376,-1.2644603141216408,-0.24389949654659215
0.7455905835608867,-0.24850917519652116,-1.7148160424389376,-1.2298175657895412,3.0886677115998324
-0.6705366030992307,-0.3586855678749745,-1.7148160424389376,-1.1951748174574415,1.8800472759584745
-0.6091966814501646,-1.1529340386906255,-1.7148160424389376,-1.1605320691253416,-0.6945372427800005
0.16495971275584442,-1.071882009052732,-1.7148160424389376,-1.1258893207932419,0.2763489362549484
-0.18428343385045265,0.842858092343926,-1.7148160424389376,-1.0912465724611422,3.967203528652739
-0.4601292786443061,1.292044300283906,-1.7148160424389376,-1.0566038241290423,4.9213860313631175
-0.6931402007208268,0.9763147654940938,-1.7148160424389376,-1.0219610757969426,3.4733625098054968
-0.8340339155127083,-1.2312418290109726,-1.7148160424389376,-0.9873183274648429,-0.057320109470923086
0.184720752333005,1.0718430480205932,-1.7148160424389376,-0.9526755791327431,5.712782725124202
1.367757102471137,-1.237959860821043,-1.7148160424389376,-0.9180328308006434,4.038104621030788
0.25287638182560546,0.38467866335098755,-1.7148160424389376,-0.8833900824685437,3.876241196899765
-0.5589618547678564,1.0238273360525314,-1.7148160424389376,-0.8487473341364439,4.937068353216688
0.351465697045529,-0.29708549719691346,-1.7148160424389376,-0.8141045858043442,2.525129901583406
-1.054637749905818,0.7171958723464127,-1.7148160424389376,-0.7794618374722444,4.863508420391028
0.6892026785909113,-1.086304982698496,-1.7148160424389376,-0.7448190891401446,0.833131638159893
0.754772691360925,-0.3336818260927541,-1.7148160424389376,-0.7101763408080449,2.121070661534342
-0.5730290258259606,-0.4006258797197413,-1.7148160424389376,-0.6755335924759451,1.3303466007644578
0.84507908228735,0.37182232386534864,-1.7148160424389376,-0.6408908441438455,3.6579052893405297
-1.0369621917130782,-0.4065261589176752,-1.7148160424389376,-0.6062480958117457,-0.40334480919629
-0.38074528769020133,1.1503108553426533,-1.7148160424389376,-0.5716053474796459,5.139454187861522
-0.5821677651131314,1.0991487328412766,-1.7148160424389376,-0.5369625991475462,5.143760581085341
0.8800298022167459,-1.487483743872652,-1.7148160424389376,-0.5023198508154464,1.1187292048034505
-0.9088963979329652,-0.41252816905067347,-1.7148160424389376,-0.46767710248334665,1.3057916438625394
0.4038092584506705,-0.43071664012724,-1.7148160424389376,-0.4330343541512469,1.4301731526629646
-1.4491589882720919,-1.0425242953122165,-1.7148160424389376,-0.3983916058191471,-0.06726515162127966
0.15075243550168205,0.557190557764343,-1.7148160424389376,-0.3637488574870474,2.721258297981834
0.37558824354191644,-1.433011755340969,-1.7148160424389376,-0.32910610915494765,1.099951431058272
-0.07176781054163106,-0.42706545940031315,-1.7148160424389376,-0.2944633608228479,1.9437689407214789
1.0806909050770854,0.06937243493741807,-1.7148160424389376,-0.2598206124907481,4.249196797310889
1.4726803672621687,0.0329353106582122,-1.7148160424389376,-0.22517786415864838,4.389174534879442
-1.0831766045151385,1.2620239537043378,-1.7148160424389376,-0.19053511582654864,5.599733547420099
-1.0352243800751308,-1.1565424674699478,-1.7148160424389376,-0.15589236749444887,-0.5913955552054999
-0.5188174068046558,-1.3347790629153593,-1.7148160424389376,-0.12124961916234912,0.49481001422315235
0.8327212490916605,-0.6931461167942993,-1.7148160424389376,-0.08660687083024937,2.5629464251198217
1.38927594856893,-0.049310620157395846,-1.7148160424389376,-0.05196412249814963,4.465741253365761
0.44241452102610035,1.1090022140959666,-1.7148160424389376,-0.017321374166049876,5.938575086739657
0.9229121509785543,-0.4492911606054615,-1.7148160424389376,0.017321374166049876,2.9266346938023515
0.662371398314082,-0.15742905089114378,-1.7148160424389376,0.05196412249814963,3.136558108820954
0.6900007032467768,0.4961156572820147,-1.7148160424389376,0.08660687083024937,4.687167504945402
0.41671771344407205,1.339673046263166,-1.7148160424389376,0.12124961916234912,5.7076114721405675
-1.2602601501823463,-0.41752200024124675,-1.7148160424389376,0.15589236749444887,1.7799165764931555
-0.35390438380899125,0.6399155500523315,-1.7148160424389376,0.19053511582654864,3.0997553167592153
-1.0315879907250225,-0.5541950791076989,-1.7148160424389376,0.22517786415864838,2.810327137199188
0.4741467401148398,1.451727603448735,-1.7148160424389376,0.2598206124907481,6.070590762488557
0.35101892670787227,-0.5650809691218187,-1.7148160424389376,0.2944633608228479,2.0801700691847924
0.40557508736334236,-0.3125509760364178,-1.7148160424389376,0.32910610915494765,2.3323910182461387
-0.4971512470627979,-1.1817589792317436,-1.7148160424389376,0.3637488574870474,0.2050030804789984
-0.9128997683001068,1.3526796264579026,-1.7148160424389376,0.3983916058191471,4.190124611807058
-1.03929754468203,1.2279227665160555,-1.7148160424389376,0.4330343541512469,4.218866074521844
-0.6513494094365644,0.5809610423170435,-1.7148160424389376,0.46767710248334665,3.948267439349078
0.6430288961699708,1.0745490678529688,-1.7148160424389376,0.5023198508154464,6.226517899229282
0.25984928362626913,0.6680469767147201,-1.7148160424389376,0.5369625991475462,5.165684532272375
1.3427033674380948,-0.07387480100083899,-1.7148160424389376,0.5716053474796459,5.252019296816808
0.8885300753481875,-1.2075661418104329,-1.7148160424389376,0.6062480958117457,1.2974353578322635
0.02722349589813433,0.43485881811773996,-1.7148160424389376,0.6408908441438455,4.0001401013134235
-1.4629610196217784,-1.1575510684504722,-1.7148160424389376,0.6755335924759451,-0.14494287038454035
0.4742982835644822,0.8756707727957718,-1.7148160424389376,0.7101763408080449,4.5236332590751624
-1.316742181262304,1.2699341759794591,-1.7148160424389376,0.7448190891401446,4.082224472436153
-1.163416697884986,-0.8624581972765795,-1.7148160424389376,0.7794618374722444,-0.7680531273715073
1.409882011289258,0.6178603127554112,-1.7148160424389376,0.8141045858043442,4.646181170022796
-0.41174188437245274,1.384894647599153,-1.7148160424389376,0.8487473341364439,6.1244494752391
1.4463614941333125,1.001429502157686,-1.7148160424389376,0.8833900824685437,5.619490920682207
0.816091099125074,0.23794619267519712,-1.7148160424389376,0.9180328308006434,4.094376833608249
-0.20542667400182535,-1.279076790371252,-1.7148160424389376,0.9526755791327431,0.6302195266871232
-1.3428689475860978,-0.861136133078543,-1.7148160424389376,0.9873183274648429,-1.0725969239804019
-0.5090264807285049,1.3213785269696916,-1.7148160424389376,1.0219610757969426,3.5333456850207354
-0.6088787048515969,-0.6651986128721451,-1.7148160424389376,1.0566038241290423,1.3520066596160243
1.246947211753366,0.5300518960285556,-1.7148160424389376,1.0912465724611422,5.280784214557854
0.8616725285535423,0.19120591681929544,-1.7148160424389376,1.1258893207932419,5.234084773528804
-1.4762823412846813,-0.8879712687027564,-1.7148160424389376,1.1605320691253416,-0.8363730042881096
