x1,x2,coord1,coord2,y
-0.375,1.0509868421052628,-1.697749375254331,-1.697749375254331,21.636760849357827
-0.3700657894736843,1.0657894736842106,-1.697749375254331,-1.628453482386807,22.044636955038936
-0.3700657894736843,1.080592105263158,-1.697749375254331,-1.5591575895192835,22.00841157114294
-0.3700657894736843,1.0855263157894735,-1.697749375254331,-1.4898616966517597,25.040465900685483
-0.3799342105263157,1.0904605263157894,-1.697749375254331,-1.420565803784236,25.252540090341103
-0.36019736842105265,1.1003289473684212,-1.697749375254331,-1.3512699109167123,25.04514992991091
-0.3404605263157894,1.1052631578947372,-1.697749375254331,-1.2819740180491885,24.179733507939783
-0.3207236842105263,1.0953947368421053,-1.697749375254331,-1.212678125181665,23.930114534536813
-0.3157894736842106,1.0855263157894735,-1.697749375254331,-1.1433822323141412,24.92944917043256
-0.3157894736842106,1.080592105263158,-1.697749375254331,-1.0740863394466176,24.258050321931982
-0.32565789473684204,1.080592105263158,-1.697749375254331,-1.0047904465790938,25.268313230339388
-0.305921052631579,1.0953947368421053,-1.697749375254331,-0.9354945537115701,26.556337415719785
-0.3355263157894737,1.1101973684210527,-1.697749375254331,-0.8661986608440464,25.619135732712664
-0.3651315789473686,1.1151315789473686,-1.697749375254331,-0.7969027679765226,25.354343615205924
-0.399671052631579,1.125,-1.697749375254331,-0.7276068751089989,26.404089819971606
-0.4342105263157894,1.1348684210526314,-1.697749375254331,-0.6583109822414752,24.028776115345792
-0.4736842105263157,1.1348684210526314,-1.697749375254331,-0.5890150893739515,24.449017056639168
-0.5230263157894737,1.1348684210526314,-1.697749375254331,-0.5197191965064278,23.39509004909472
-0.5674342105263157,1.1447368421052628,-1.697749375254331,-0.4504233036389041,23.83438690193953
-0.587171052631579,1.1348684210526314,-1.697749375254331,-0.3811274107713804,24.557444240341926
-0.631578947368421,1.125,-1.697749375254331,-0.3118315179038567,24.319073616506714
-0.6759868421052633,1.1348684210526314,-1.697749375254331,-0.24253562503633297,24.6009402932816
-0.7401315789473685,1.1595394736842106,-1.697749375254331,-0.17323973216880928,24.9819950861782
-0.7944078947368421,1.1891447368421053,-1.697749375254331,-0.10394383930128556,24.230654663877537
-0.868421052631579,1.21875,-1.697749375254331,-0.03464794643376185,23.340565308050333
-0.9375,1.2582236842105265,-1.697749375254331,0.03464794643376185,23.65122873391937
-0.9819078947368421,1.2927631578947372,-1.697749375254331,0.10394383930128556,22.890176334974804
-1.006578947368421,1.317434210526316,-1.697749375254331,0.17323973216880928,23.70733128980805
-1.006578947368421,1.3371710526315788,-1.697749375254331,0.24253562503633297,23.66181191875064
-1.006578947368421,1.3470394736842106,-1.697749375254331,0.3118315179038567,23.568516427214654
-1.0263157894736843,1.3371710526315788,-1.697749375254331,0.3811274107713804,23.3519408752963
-1.075657894736842,1.2927631578947372,-1.697749375254331,0.4504233036389041,22.568429693558247
-1.129934210526316,1.2582236842105265,-1.697749375254331,0.5197191965064278,23.632848907232393
-1.194078947368421,1.2286184210526314,-1.697749375254331,0.5890150893739515,21.184945499067044
-1.2582236842105263,1.1940789473684212,-1.697749375254331,0.6583109822414752,21.45063148324673
-1.3125,1.1546052631578947,-1.697749375254331,0.7276068751089989,19.97125579398088
-1.356907894736842,1.125,-1.697749375254331,0.7969027679765226,20.658069663322234
-1.3766447368421053,1.0904605263157894,-1.697749375254331,0.8661986608440464,20.27419794539353
-1.3865131578947367,1.0657894736842106,-1.697749375254331,0.9354945537115701,19.01305293948752
-1.3865131578947367,1.0460526315789473,-1.697749375254331,1.0047904465790938,18.163341234073982
-1.40625,1.026315789473684,-1.697749375254331,1.0740863394466176,17.343354265913582
-1.430921052631579,1.0065789473684212,-1.697749375254331,1.1433822323141412,18.69734457762553
-1.455592105263158,1.0065789473684212,-1.697749375254331,1.212678125181665,18.406857685416956
-1.4851973684210527,0.9917763157894735,-1.697749375254331,1.2819740180491885,21.238636042689052
-1.4950657894736843,0.986842105263158,-1.697749375254331,1.3512699109167123,19.824395022282822
-1.4950657894736843,0.981907894736842,-1.697749375254331,1.420565803784236,19.28427794433151
-1.5,0.9572368421052628,-1.697749375254331,1.4898616966517597,18.577657228305632
-1.480263157894737,0.9128289473684212,-1.697749375254331,1.5591575895192835,18.49898626661018
-1.4703947368421053,0.8832236842105265,-1.697749375254331,1.628453482386807,16.672073835125357
-1.455592105263158,0.8634868421052628,-1.697749375254331,1.697749375254331,17.791050395213208
-0.32565789473684204,1.0411184210526314,-1.628453482386807,-1.697749375254331,22.16191066080662
-0.3108552631578947,1.0559210526315788,-1.628453482386807,-1.628453482386807,22.31211032786699
-0.305921052631579,1.0657894736842106,-1.628453482386807,-1.5591575895192835,24.517165168741705
-0.2911184210526314,1.075657894736842,-1.628453482386807,-1.4898616966517597,24.947595706565203
-0.2861842105263157,1.0904605263157894,-1.628453482386807,-1.420565803784236,25.990890032944968
-0.2713815789473686,1.1052631578947372,-1.628453482386807,-1.3512699109167123,25.58235349612088
-0.23684210526315796,1.1101973684210527,-1.628453482386807,-1.2819740180491885,23.831873588304745
-0.2171052631578947,1.1101973684210527,-1.628453482386807,-1.212678125181665,23.830870388273276
-0.21217105263157898,1.1151315789473686,-1.628453482386807,-1.1433822323141412,23.956140581998696
-0.21217105263157898,1.1101973684210527,-1.628453482386807,-1.0740863394466176,24.054418173029575
-0.21217105263157898,1.120065789473684,-1.628453482386807,-1.0047904465790938,25.27600849852013
-0.22697368421052633,1.1546052631578947,-1.628453482386807,-0.9354945537115701,25.03824229534823
-0.23684210526315796,1.1644736842105265,-1.628453482386807,-0.8661986608440464,26.440289903078174
-0.2763157894736843,1.1842105263157894,-1.628453482386807,-0.7969027679765226,24.50277724378058
-0.33059210526315796,1.1792763157894735,-1.628453482386807,-0.7276068751089989,26.52544869037766
-0.3799342105263157,1.1891447368421053,-1.628453482386807,-0.6583109822414752,25.772547824503523
-0.41940789473684204,1.1891447368421053,-1.628453482386807,-0.5890150893739515,25.006199621893373
-0.46875,1.1990131578947372,-1.628453482386807,-0.5197191965064278,23.003412358544285
-0.5279605263157895,1.1990131578947372,-1.628453482386807,-0.4504233036389041,24.736739450826974
-0.5625,1.1940789473684212,-1.628453482386807,-0.3811274107713804,25.592489039017
-0.6019736842105263,1.1842105263157894,-1.628453482386807,-0.3118315179038567,24.8555007743227
-0.6759868421052633,1.1940789473684212,-1.628453482386807,-0.24253562503633297,23.748995218130666
-0.7401315789473685,1.21875,-1.628453482386807,-0.17323973216880928,24.695568292300617
-0.8092105263157895,1.2483552631578947,-1.628453482386807,-0.10394383930128556,23.34015450303014
-0.868421052631579,1.2878289473684212,-1.628453482386807,-0.03464794643376185,23.019102544396866
-0.9177631578947368,1.3223684210526314,-1.628453482386807,0.03464794643376185,23.906113599200445
-0.9523026315789473,1.361842105263158,-1.628453482386807,0.10394383930128556,24.500707159376905
-0.962171052631579,1.3766447368421053,-1.628453482386807,0.17323973216880928,24.479576901572212
-0.962171052631579,1.3963815789473686,-1.628453482386807,0.24253562503633297,25.65145332386338
-0.9671052631578947,1.3865131578947372,-1.628453482386807,0.3118315179038567,24.4587290311887
-0.9917763157894737,1.356907894736842,-1.628453482386807,0.3811274107713804,24.838373339149133
-1.03125,1.3223684210526314,-1.628453482386807,0.4504233036389041,22.395989026298114
-1.0855263157894737,1.2927631578947372,-1.628453482386807,0.5197191965064278,21.8395325707597
-1.1595394736842106,1.2582236842105265,-1.628453482386807,0.5890150893739515,22.118126201620164
-1.243421052631579,1.223684210526316,-1.628453482386807,0.6583109822414752,20.469019853568824
-1.3026315789473684,1.1891447368421053,-1.628453482386807,0.7276068751089989,20.1349728437067
-1.3421052631578947,1.1496710526315788,-1.628453482386807,0.7969027679765226,19.84100792045434
-1.356907894736842,1.1101973684210527,-1.628453482386807,0.8661986608440464,18.948535606792074
-1.3470394736842106,1.0904605263157894,-1.628453482386807,0.9354945537115701,19.61871846065642
-1.3421052631578947,1.0953947368421053,-1.628453482386807,1.0047904465790938,18.075782297666365
-1.3717105263157894,1.0904605263157894,-1.628453482386807,1.0740863394466176,18.564306719132112
-1.4111842105263157,1.0953947368421053,-1.628453482386807,1.1433822323141412,19.51198970744929
-1.4358552631578947,1.0855263157894735,-1.628453482386807,1.212678125181665,21.016321034452226
-1.450657894736842,1.075657894736842,-1.628453482386807,1.2819740180491885,19.57277987776832
-1.4358552631578947,1.0707236842105265,-1.628453482386807,1.3512699109167123,20.103752944645063
-1.4259868421052633,1.0608552631578947,-1.628453482386807,1.420565803784236,18.978836520551084
-1.4161184210526316,1.0213815789473686,-1.628453482386807,1.4898616966517597,18.885501610254373
-1.40625,0.9917763157894735,-1.628453482386807,1.5591575895192835,17.700545293513656
-1.4013157894736843,0.9621710526315788,-1.628453482386807,1.628453482386807,17.94476655408858
-1.4161184210526316,0.9572368421052628,-1.628453482386807,1.697749375254331,16.717822474337797
-0.256578947368421,1.0164473684210527,-1.5591575895192835,-1.697749375254331,22.66023716326939
-0.24177631578947367,1.036184210526316,-1.5591575895192835,-1.628453482386807,25.033078536860756
-0.23190789473684204,1.0460526315789473,-1.5591575895192835,-1.5591575895192835,24.99190262112893
-0.2171052631578947,1.0608552631578947,-1.5591575895192835,-1.4898616966517597,25.13255341317
-0.2171052631578947,1.080592105263158,-1.5591575895192835,-1.420565803784236,25.556250212971914
-0.1924342105263157,1.1003289473684212,-1.5591575895192835,-1.3512699109167123,25.519623771255734
-0.1578947368421053,1.1052631578947372,-1.5591575895192835,-1.2819740180491885,24.325848536775624
-0.14309210526315796,1.1052631578947372,-1.5591575895192835,-1.212678125181665,24.974042412108876
-0.13322368421052633,1.1151315789473686,-1.5591575895192835,-1.1433822323141412,25.0782844625521
-0.13322368421052633,1.120065789473684,-1.5591575895192835,-1.0740863394466176,23.825399674701544
-0.13322368421052633,1.1348684210526314,-1.5591575895192835,-1.0047904465790938,23.85852135409657
-0.15296052631578938,1.1595394736842106,-1.5591575895192835,-0.9354945537115701,24.801762279790587
-0.17269736842105265,1.1891447368421053,-1.5591575895192835,-0.8661986608440464,26.729947204375684
-0.2171052631578947,1.2039473684210527,-1.5591575895192835,-0.7969027679765226,26.088594925271494
-0.2763157894736843,1.21875,-1.5591575895192835,-0.7276068751089989,25.941606234983404
-0.32565789473684204,1.2286184210526314,-1.5591575895192835,-0.6583109822414752,26.115757011004405
-0.375,1.2384868421052628,-1.5591575895192835,-0.5890150893739515,25.548085725093713
-0.4292763157894737,1.2532894736842106,-1.5591575895192835,-0.5197191965064278,25.598833395175102
-0.4983552631578947,1.2532894736842106,-1.5591575895192835,-0.4504233036389041,25.263545566920584
-0.5526315789473685,1.2532894736842106,-1.5591575895192835,-0.3811274107713804,24.244317560131403
-0.6167763157894737,1.263157894736842,-1.5591575895192835,-0.3118315179038567,24.431138788830832
-0.6907894736842105,1.268092105263158,-1.5591575895192835,-0.24253562503633297,23.70871392558064
